74.971719 47.950100 50.000007


25.029667 52.099910 50.000009
74.970338 47.900107 50.000008


25.031081 52.149903 50.000009
74.968924 47.850115 50.000008


25.032528 52.199896 50.000009
74.967477 47.800122 50.000008


25.034008 52.249888 50.000009
74.965998 47.750131 50.000008


25.035520 52.299880 50.000010
74.964485 47.700139 50.000008


25.037066 52.349871 50.000010
74.962940 47.650148 50.000008


25.038645 52.399862 50.000010
74.961361 47.600157 50.000009


25.040256 52.449853 50.000010
74.959750 47.550167 50.000009


25.041900 52.499844 50.000010
74.958106 47.500177 50.000009


25.043578 52.549834 50.000011
74.956428 47.450187 50.000009


25.045288 52.599823 50.000011
74.954718 47.400198 50.000009


25.047031 52.649812 50.000011
74.952975 47.350209 50.000010


25.048806 52.699798 50.000011
74.951201 47.300224 50.000010


25.050612 52.749779 50.000012
74.949395 47.250243 50.000010


25.052449 52.799757 50.000012
74.947558 47.200266 50.000010


25.054317 52.849731 50.000012
74.945689 47.150292 50.000010


25.056217 52.899701 50.000012
74.943790 47.100322 50.000010


25.058149 52.949668 50.000012
74.941858 47.050356 50.000011


25.060111 52.999631 50.000013
74.939896 47.000394 50.000011


25.062105 53.049590 50.000013
74.937902 46.950435 50.000011


25.064131 53.099545 50.000013
74.935877 46.900481 50.000011


25.066187 53.149496 50.000013
74.933820 46.850530 50.000011


25.068275 53.199444 50.000013
74.931733 46.800583 50.000012


25.070394 53.249387 50.000014
74.929614 46.750639 50.000012


25.072545 53.299327 50.000014
74.927463 46.700700 50.000012


25.074727 53.349263 50.000014
74.925281 46.650764 50.000012


25.076940 53.399195 50.000014
74.923068 46.600833 50.000012


25.079184 53.449124 50.000014
74.920824 46.550905 50.000012


25.081460 53.499048 50.000015
74.918549 46.500981 50.000013


25.083767 53.548969 50.000015
74.916242 46.451060 50.000013


25.086105 53.598885 50.000015
74.913904 46.401144 50.000013


25.088474 53.648798 50.000015
74.911535 46.351232 50.000013


25.090875 53.698707 50.000015
74.909134 46.301323 50.000013


25.093307 53.748612 50.000016
74.906702 46.251418 50.000013


25.095770 53.798513 50.000016
74.904239 46.201518 50.000014


25.098264 53.848411 50.000016
74.901745 46.151621 50.000014


25.100790 53.898304 50.000016
74.899219 46.101728 50.000014


25.103347 53.948193 50.000017
74.896663 46.051839 50.000014


25.105935 53.998079 50.000017
74.894075 46.001954 50.000014


25.108554 54.047961 50.000017
74.891456 45.952073 50.000015


25.111205 54.097838 50.000017
74.888805 45.902195 50.000015


25.113886 54.147712 50.000017
74.886124 45.852322 50.000015


25.116599 54.197582 50.000018
74.883411 45.802453 50.000015


25.119343 54.247447 50.000018
74.880667 45.752588 50.000015


25.122118 54.297309 50.000018
74.877892 45.702726 50.000015


25.124925 54.347167 50.000018
74.875086 45.652869 50.000016


25.127762 54.397021 50.000018
74.872248 45.603015 50.000016


25.130631 54.446871 50.000019
74.869380 45.553166 50.000016


25.133531 54.496717 50.000019
74.866480 45.503320 50.000016


25.136462 54.546559 50.000019
74.863549 45.453479 50.000016


25.139424 54.596396 50.000019
74.860587 45.403641 50.000016


25.142417 54.646230 50.000019
74.857594 45.353808 50.000017


25.145441 54.696060 50.000020
74.854570 45.303978 50.000017


25.148497 54.745886 50.000020
74.851515 45.254153 50.000017


25.151583 54.795708 50.000020
74.848428 45.204332 50.000017


25.154701 54.845526 50.000020
74.845311 45.154514 50.000017


25.157850 54.895339 50.000020
74.842162 45.104701 50.000018


25.161030 54.945149 50.000021
74.838982 45.054892 50.000018


25.164241 54.994955 50.000021
74.835771 45.005087 50.000018


25.167483 55.044756 50.000021
74.832529 44.955285 50.000018


25.170756 55.094554 50.000021
74.829256 44.905488 50.000018


25.174060 55.144347 50.000022
74.825952 44.855695 50.000018


25.177395 55.194136 50.000022
74.822617 44.805906 50.000019


25.180762 55.243922 50.000022
74.819251 44.756122 50.000019


25.184159 55.293703 50.000022
74.815854 44.706341 50.000019


25.187588 55.343480 50.000022
74.812425 44.656564 50.000019


25.191047 55.393253 50.000023
74.808966 44.606792 50.000019


25.194538 55.443021 50.000023
74.805476 44.557023 50.000020


25.198059 55.492786 50.000023
74.801954 44.507259 50.000020


25.201612 55.542547 50.000023
74.798402 44.457499 50.000020


25.205195 55.592303 50.000023
74.794818 44.407743 50.000020


25.208810 55.642055 50.000024
74.791204 44.357991 50.000020


25.212455 55.691803 50.000024
74.787558 44.308244 50.000020


25.216132 55.741547 50.000024
74.783882 44.258500 50.000021


25.219840 55.791287 50.000024
74.780174 44.208761 50.000021


25.223578 55.841023 50.000024
74.776436 44.159026 50.000021


25.227348 55.890754 50.000025
74.772667 44.109295 50.000021


25.231148 55.940481 50.000025
74.768866 44.059568 50.000021


25.234980 55.990204 50.000025
74.765035 44.009845 50.000021


25.238842 56.039923 50.000025
74.761172 43.960127 50.000022


25.242736 56.089638 50.000025
74.757279 43.910413 50.000022


25.246660 56.139348 50.000026
74.753355 43.860703 50.000022


25.250615 56.189054 50.000026
74.749400 43.810997 50.000022


25.254602 56.238756 50.000026
74.745414 43.761295 50.000022


25.258619 56.288454 50.000026
74.741397 43.711598 50.000023


25.262667 56.338148 50.000027
74.737349 43.661905 50.000023


25.266746 56.387837 50.000027
74.733270 43.612216 50.000023


25.270856 56.437522 50.000027
74.729160 43.562531 50.000023


25.274997 56.487203 50.000027
74.725019 43.512851 50.000023


25.279168 56.536879 50.000027
74.720848 43.463175 50.000023


25.283371 56.586551 50.000028
74.716645 43.413503 50.000024


25.287604 56.636219 50.000028
74.712412 43.363836 50.000024


25.291869 56.685883 50.000028
74.708147 43.314172 50.000024


25.296164 56.735542 50.000028
74.703852 43.264513 50.000024


25.300490 56.785197 50.000028
74.699526 43.214859 50.000024


25.304847 56.834848 50.000029
74.695169 43.165209 50.000024


25.309235 56.884494 50.000029
74.690782 43.115563 50.000025


25.313654 56.934137 50.000029
74.686363 43.065921 50.000025


25.318103 56.983774 50.000029
74.681914 43.016283 50.000025


25.322584 57.033408 50.000029
74.677433 42.966650 50.000025


25.327095 57.083037 50.000030
74.672922 42.917022 50.000025


25.331637 57.132662 50.000030
74.668380 42.867397 50.000026


25.336210 57.182282 50.000030
74.663808 42.817777 50.000026


25.340814 57.231898 50.000030
74.659204 42.768162 50.000026


25.345448 57.281510 50.000030
74.654570 42.718551 50.000026


25.350113 57.331117 50.000031
74.649904 42.668944 50.000026


25.354809 57.380720 50.000031
74.645208 42.619341 50.000026


25.359536 57.430318 50.000031
74.640482 42.569743 50.000027


25.364294 57.479913 50.000031
74.635724 42.520149 50.000027


25.369082 57.529502 50.000032
74.630936 42.470560 50.000027


25.373902 57.579088 50.000032
74.626117 42.420975 50.000027


25.378752 57.628669 50.000032
74.621267 42.371395 50.000027


25.383632 57.678245 50.000032
74.616386 42.321819 50.000027


25.388544 57.727817 50.000032
74.611475 42.272247 50.000028


25.393486 57.777385 50.000033
74.606533 42.222680 50.000028


25.398459 57.826948 50.000033
74.601560 42.173117 50.000028


25.403463 57.876507 50.000033
74.596556 42.123559 50.000028


25.408498 57.926061 50.000033
74.591522 42.074005 50.000028


25.413559 57.975609 50.000033
74.586460 42.024457 50.000029


25.418648 58.025150 50.000034
74.581372 41.974917 50.000029


25.423764 58.074684 50.000034
74.576256 41.925383 50.000029


25.428906 58.124212 50.000034
74.571113 41.875855 50.000029


25.434076 58.173733 50.000034
74.565944 41.826335 50.000029


25.439273 58.223247 50.000034
74.560747 41.776821 50.000029


25.444497 58.272755 50.000035
74.555523 41.727313 50.000030


25.449748 58.322257 50.000035
74.550273 41.677812 50.000030


25.455026 58.371751 50.000035
74.544995 41.628318 50.000030


25.460330 58.421239 50.000035
74.539690 41.578831 50.000030


25.465662 58.470720 50.000035
74.534358 41.529350 50.000030


25.471021 58.520195 50.000036
74.529000 41.479876 50.000030


25.476407 58.569663 50.000036
74.523614 41.430408 50.000031


25.481820 58.619124 50.000036
74.518201 41.380947 50.000031


25.487259 58.668579 50.000036
74.512762 41.331493 50.000031


25.492726 58.718027 50.000036
74.507295 41.282046 50.000031


25.498220 58.767468 50.000037
74.501802 41.232605 50.000031


25.503740 58.816902 50.000037
74.496281 41.183171 50.000031


25.509288 58.866330 50.000037
74.490734 41.133743 50.000032


25.514862 58.915751 50.000037
74.485160 41.084322 50.000032


25.520463 58.965166 50.000037
74.479559 41.034908 50.000032


25.526091 59.014574 50.000038
74.473931 40.985501 50.000032


25.531746 59.063975 50.000038
74.468276 40.936100 50.000032


25.537428 59.113369 50.000038
74.462594 40.886706 50.000032


25.543137 59.162757 50.000038
74.456885 40.837319 50.000033


25.548872 59.212138 50.000038
74.451150 40.787939 50.000033


25.554635 59.261512 50.000039
74.445388 40.738565 50.000033


25.560424 59.310879 50.000039
74.439599 40.689198 50.000033


25.566240 59.360240 50.000039
74.433783 40.639838 50.000033


25.572083 59.409594 50.000039
74.427940 40.590484 50.000033


25.577953 59.458941 50.000039
74.422070 40.541137 50.000034


25.583849 59.508281 50.000040
74.416174 40.491797 50.000034


25.589772 59.557615 50.000040
74.410251 40.442464 50.000034


25.595722 59.606942 50.000040
74.404301 40.393137 50.000034


25.601699 59.656262 50.000040
74.398324 40.343818 50.000034


25.607703 59.705576 50.000041
74.392321 40.294505 50.000035


25.613733 59.754882 50.000041
74.386291 40.245198 50.000035


25.619790 59.804182 50.000041
74.380234 40.195899 50.000035


25.625874 59.853476 50.000041
74.374150 40.146606 50.000035


25.631984 59.902762 50.000041
74.368040 40.097320 50.000035


25.638121 59.952041 50.000042
74.361903 40.048041 50.000035


25.644285 60.001314 50.000042
74.355739 39.998769 50.000036


25.650476 60.050580 50.000042
74.349549 39.949503 50.000036


25.656693 60.099839 50.000042
74.343332 39.900244 50.000036


25.662937 60.149092 50.000042
74.337088 39.850992 50.000036


25.669207 60.198337 50.000043
74.330817 39.801747 50.000036


25.675504 60.247576 50.000043
74.324520 39.752509 50.000036


25.681828 60.296808 50.000043
74.318197 39.703277 50.000037


25.688179 60.346033 50.000043
74.311846 39.654053 50.000037


25.694556 60.395251 50.000043
74.305469 39.604835 50.000037


25.700960 60.444463 50.000044
74.299066 39.555624 50.000037


25.707390 60.493667 50.000044
74.292635 39.506420 50.000037


25.713847 60.542865 50.000044
74.286178 39.457222 50.000037


25.720331 60.592056 50.000044
74.279695 39.408032 50.000038


25.726841 60.641240 50.000044
74.273185 39.358848 50.000038


25.733378 60.690417 50.000045
74.266648 39.309671 50.000038


25.739941 60.739588 50.000045
74.260085 39.260501 50.000038


25.746531 60.788751 50.000045
74.253496 39.211338 50.000038


25.753147 60.837908 50.000045
74.246879 39.162182 50.000038


25.759790 60.887058 50.000045
74.240237 39.113032 50.000039


25.766459 60.936201 50.000046
74.233567 39.063890 50.000039


25.773155 60.985337 50.000046
74.226871 39.014754 50.000039


25.779878 61.034466 50.000046
74.220149 38.965625 50.000039


25.786627 61.083588 50.000046
74.213400 38.916504 50.000039


25.793402 61.132704 50.000046
74.206625 38.867389 50.000039


25.800204 61.181812 50.000047
74.199823 38.818280 50.000040


25.807032 61.230914 50.000047
74.192995 38.769179 50.000040


25.813887 61.280008 50.000047
74.186140 38.720085 50.000040


25.820769 61.329096 50.000047
74.179259 38.670998 50.000040


25.827676 61.378177 50.000047
74.172351 38.621917 50.000040


25.834611 61.427251 50.000048
74.165417 38.572844 50.000040


25.841571 61.476318 50.000048
74.158457 38.523777 50.000041


25.848558 61.525378 50.000048
74.151470 38.474717 50.000041


25.855572 61.574431 50.000048
74.144456 38.425665 50.000041


25.862612 61.623478 50.000048
74.137417 38.376619 50.000041


25.869678 61.672517 50.000049
74.130351 38.327580 50.000041


25.876770 61.721549 50.000049
74.123258 38.278548 50.000042


25.883889 61.770575 50.000049
74.116139 38.229523 50.000042


25.891035 61.819593 50.000049
74.108994 38.180505 50.000042


25.898206 61.868605 50.000049
74.101822 38.131494 50.000042


25.905404 61.917609 50.000050
74.094624 38.082490 50.000042


25.912629 61.966607 50.000050
74.087400 38.033492 50.000042


25.919879 62.015597 50.000050
74.080150 37.984502 50.000043


25.927157 62.064581 50.000050
74.072873 37.935519 50.000043


25.934460 62.113558 50.000050
74.065570 37.886543 50.000043


25.941789 62.162527 50.000051
74.058240 37.837573 50.000043


25.949145 62.211490 50.000051
74.050884 37.788611 50.000043


25.956528 62.260446 50.000051
74.043502 37.739656 50.000043


25.963936 62.309394 50.000051
74.036094 37.690708 50.000044


25.971371 62.358336 50.000051
74.028659 37.641766 50.000044


25.978832 62.407271 50.000052
74.021198 37.592832 50.000044


25.986319 62.456199 50.000052
74.013711 37.543905 50.000044


25.993832 62.505119 50.000052
74.006198 37.494984 50.000044


26.001372 62.554033 50.000052
73.998658 37.446071 50.000044


26.008938 62.602940 50.000052
73.991093 37.397165 50.000045


26.016530 62.651839 50.000053
73.983501 37.348266 50.000045


26.024148 62.700732 50.000053
73.975882 37.299374 50.000045


26.031793 62.749617 50.000053
73.968238 37.250488 50.000045


26.039463 62.798496 50.000053
73.960568 37.201610 50.000045


26.047160 62.847367 50.000053
73.952871 37.152739 50.000045


26.054883 62.896232 50.000054
73.945148 37.103875 50.000046


26.062632 62.945089 50.000054
73.937399 37.055018 50.000046


26.070408 62.993939 50.000054
73.929624 37.006169 50.000046


26.078209 63.042782 50.000054
73.921823 36.957326 50.000046


26.086037 63.091619 50.000054
73.913995 36.908490 50.000046


26.093890 63.140448 50.000055
73.906142 36.859661 50.000046


26.101770 63.189270 50.000055
73.898262 36.810840 50.000047


26.109672 63.238083 50.000055
73.890360 36.762026 50.000047


26.117596 63.286889 50.000055
73.882436 36.713221 50.000047


26.125542 63.335686 50.000055
73.874491 36.664424 50.000047


26.133510 63.384475 50.000056
73.866523 36.615636 50.000047


26.141500 63.433256 50.000056
73.858533 36.566855 50.000047


26.149512 63.482029 50.000056
73.850521 36.518083 50.000048


26.157546 63.530793 50.000056
73.842487 36.469319 50.000048


26.165602 63.579549 50.000056
73.834431 36.420564 50.000048


26.173680 63.628297 50.000057
73.826353 36.371816 50.000048


26.181780 63.677036 50.000057
73.818253 36.323077 50.000048


26.189902 63.725767 50.000057
73.810132 36.274346 50.000048


26.198045 63.774490 50.000057
73.801988 36.225624 50.000049


26.206211 63.823205 50.000057
73.793822 36.176909 50.000049


26.214399 63.871912 50.000058
73.785635 36.128203 50.000049


26.222609 63.920610 50.000058
73.777425 36.079505 50.000049


26.230840 63.969300 50.000058
73.769194 36.030816 50.000049


26.239094 64.017981 50.000058
73.760940 35.982135 50.000049


26.247369 64.066655 50.000058
73.752665 35.933462 50.000050


26.255666 64.115320 50.000059
73.744368 35.884797 50.000050


26.263985 64.163976 50.000059
73.736049 35.836141 50.000050


26.272326 64.212625 50.000059
73.727708 35.787493 50.000050


26.280689 64.261265 50.000059
73.719345 35.738853 50.000050


26.289074 64.309897 50.000059
73.710961 35.690222 50.000050


26.297480 64.358520 50.000060
73.702554 35.641599 50.000050


26.305908 64.407135 50.000060
73.694126 35.592984 50.000051


26.314359 64.455742 50.000060
73.685676 35.544377 50.000051


26.322831 64.504341 50.000060
73.677204 35.495779 50.000051


26.331324 64.552926 50.000060
73.668711 35.447194 50.000051


26.339838 64.601498 50.000061
73.660197 35.398623 50.000051


26.348374 64.650057 50.000061
73.651661 35.350064 50.000051


26.356932 64.698603 50.000061
73.643104 35.301519 50.000052


26.365510 64.747135 50.000061
73.634525 35.252987 50.000052


26.374110 64.795654 50.000061
73.625926 35.204469 50.000052


26.382731 64.844160 50.000062
73.617305 35.155963 50.000052


26.391374 64.892652 50.000062
73.608662 35.107471 50.000052


26.400038 64.941131 50.000062
73.599999 35.058993 50.000053


26.408723 64.989597 50.000062
73.591314 35.010527 50.000053


26.417429 65.038050 50.000063
73.582608 34.962075 50.000053


26.426156 65.086489 50.000063
73.573880 34.913636 50.000053


26.434905 65.134915 50.000063
73.565132 34.865211 50.000053


26.443675 65.183327 50.000063
73.556362 34.816798 50.000053


26.452466 65.231727 50.000063
73.547571 34.768400 50.000054


26.461278 65.280113 50.000064
73.538759 34.720014 50.000054


26.470111 65.328486 50.000064
73.529926 34.671642 50.000054


26.478966 65.376845 50.000064
73.521071 34.623282 50.000054


26.487842 65.425191 50.000064
73.512196 34.574937 50.000054


26.496738 65.473524 50.000064
73.503299 34.526604 50.000054


26.505656 65.521844 50.000065
73.494382 34.478285 50.000055


26.514595 65.570150 50.000065
73.485443 34.429979 50.000055


26.523555 65.618443 50.000065
73.476483 34.381687 50.000055


26.532537 65.666722 50.000065
73.467502 34.333408 50.000055


26.541539 65.714989 50.000065
73.458500 34.285142 50.000055


26.550562 65.763242 50.000066
73.449477 34.236890 50.000056


26.559606 65.811481 50.000066
73.440432 34.188650 50.000056


26.568672 65.859707 50.000066
73.431367 34.140425 50.000056


26.577758 65.907920 50.000066
73.422281 34.092212 50.000056


26.586865 65.956120 50.000067
73.413174 34.044013 50.000056


26.595993 66.004306 50.000067
73.404046 33.995827 50.000056


26.605143 66.052479 50.000067
73.394897 33.947655 50.000057


26.614313 66.100639 50.000067
73.385727 33.899496 50.000057


26.623504 66.148785 50.000067
73.376536 33.851350 50.000057


26.632716 66.196918 50.000068
73.367324 33.803217 50.000057


26.641949 66.245037 50.000068
73.358091 33.755098 50.000057


26.651203 66.293143 50.000068
73.348837 33.706993 50.000057


26.660477 66.341236 50.000068
73.339563 33.658900 50.000058


26.669773 66.389315 50.000068
73.330267 33.610821 50.000058


26.679089 66.437381 50.000069
73.320951 33.562756 50.000058


26.688427 66.485434 50.000069
73.311614 33.514703 50.000058


26.697785 66.533474 50.000069
73.302256 33.466664 50.000058


26.707164 66.581499 50.000069
73.292877 33.418639 50.000059


26.716564 66.629512 50.000070
73.283477 33.370627 50.000059


26.725984 66.677511 50.000070
73.274057 33.322628 50.000059


26.735426 66.725497 50.000070
73.264616 33.274643 50.000059


26.744888 66.773470 50.000070
73.255154 33.226671 50.000059


26.754371 66.821429 50.000070
73.245671 33.178712 50.000059


26.763874 66.869374 50.000071
73.236168 33.130767 50.000060


26.773398 66.917307 50.000071
73.226643 33.082835 50.000060


26.782944 66.965225 50.000071
73.217099 33.034916 50.000060


26.792509 67.013131 50.000071
73.207533 32.987011 50.000060


26.802096 67.061023 50.000071
73.197947 32.939120 50.000060


26.811703 67.108902 50.000072
73.188340 32.891241 50.000060


26.821331 67.156767 50.000072
73.178712 32.843376 50.000061


26.830979 67.204619 50.000072
73.169064 32.795525 50.000061


26.840648 67.252458 50.000072
73.159395 32.747687 50.000061


26.850338 67.300283 50.000073
73.149705 32.699862 50.000061


26.860048 67.348094 50.000073
73.139995 32.652051 50.000061


26.869779 67.395893 50.000073
73.130264 32.604253 50.000062


26.879531 67.443677 50.000073
73.120513 32.556469 50.000062


26.889303 67.491449 50.000073
73.110741 32.508698 50.000062


26.899095 67.539207 50.000074
73.100948 32.460940 50.000062


26.908909 67.586951 50.000074
73.091135 32.413196 50.000062


26.918742 67.634683 50.000074
73.081302 32.365465 50.000062


26.928597 67.682400 50.000074
73.071448 32.317748 50.000063


26.938471 67.730105 50.000074
73.061573 32.270044 50.000063


26.948367 67.777795 50.000075
73.051678 32.222354 50.000063


26.958282 67.825473 50.000075
73.041762 32.174677 50.000063


26.968219 67.873137 50.000075
73.031826 32.127013 50.000063


26.978175 67.920787 50.000075
73.021870 32.079363 50.000063


26.988152 67.968424 50.000075
73.011893 32.031726 50.000064


26.998150 68.016048 50.000076
73.001895 31.984103 50.000064


27.008168 68.063658 50.000076
72.991878 31.936493 50.000064


27.018206 68.111255 50.000076
72.981839 31.888897 50.000064


27.028265 68.158838 50.000076
72.971781 31.841314 50.000064


27.038344 68.206408 50.000077
72.961702 31.793745 50.000064


27.048444 68.253965 50.000077
72.951602 31.746189 50.000065


27.058564 68.301507 50.000077
72.941483 31.698646 50.000065


27.068704 68.349037 50.000077
72.931342 31.651117 50.000065


27.078864 68.396553 50.000077
72.921182 31.603602 50.000065


27.089045 68.444055 50.000078
72.911001 31.556100 50.000065


27.099241 68.491544 50.000078
72.900806 31.508612 50.000066


27.109452 68.539019 50.000078
72.890595 31.461137 50.000066


27.119677 68.586480 50.000078
72.880369 31.413677 50.000066


27.129918 68.633927 50.000078
72.870129 31.366230 50.000066


27.140173 68.681360 50.000079
72.859874 31.318797 50.000066


27.150444 68.728779 50.000079
72.849603 31.271378 50.000066


27.160729 68.776185 50.000079
72.839318 31.223973 50.000066


27.171029 68.823576 50.000079
72.829018 31.176582 50.000067


27.181344 68.870954 50.000079
72.818704 31.129204 50.000067


27.191674 68.918318 50.000080
72.808374 31.081841 50.000067


27.202018 68.965668 50.000080
72.798029 31.034491 50.000067


27.212378 69.013004 50.000080
72.787670 30.987156 50.000067


27.222752 69.060327 50.000080
72.777296 30.939834 50.000067


27.233141 69.107635 50.000080
72.766907 30.892526 50.000068


27.243545 69.154929 50.000081
72.756503 30.845232 50.000068


27.253963 69.202210 50.000081
72.746085 30.797951 50.000068


27.264397 69.249477 50.000081
72.735652 30.750685 50.000068


27.274845 69.296729 50.000081
72.725204 30.703433 50.000068


27.285308 69.343968 50.000081
72.714741 30.656194 50.000068


27.295785 69.391193 50.000082
72.704263 30.608970 50.000069


27.306278 69.438404 50.000082
72.693771 30.561759 50.000069


27.316785 69.485601 50.000082
72.683264 30.514562 50.000069


27.327307 69.532785 50.000082
72.672743 30.467380 50.000069


27.337843 69.579954 50.000082
72.662206 30.420211 50.000069


27.348394 69.627109 50.000083
72.651655 30.373056 50.000069


27.358960 69.674251 50.000083
72.641089 30.325915 50.000070


27.369541 69.721378 50.000083
72.630509 30.278788 50.000070


27.380136 69.768492 50.000083
72.619914 30.231675 50.000070


27.390746 69.815591 50.000083
72.609304 30.184576 50.000070


27.401370 69.862677 50.000084
72.598680 30.137490 50.000070


27.412009 69.909748 50.000084
72.588041 30.090419 50.000070


27.422663 69.956806 50.000084
72.577387 30.043362 50.000071


27.433331 70.003850 50.000084
72.566719 29.996319 50.000071


27.444014 70.050879 50.000084
72.556036 29.949289 50.000071


27.454712 70.097895 50.000085
72.545339 29.902274 50.000071


27.465424 70.144897 50.000085
72.534627 29.855273 50.000071


27.476151 70.191884 50.000085
72.523900 29.808285 50.000071


27.486892 70.238858 50.000085
72.513159 29.761312 50.000071


27.497648 70.285818 50.000085
72.502403 29.714353 50.000072


27.508418 70.332764 50.000086
72.491633 29.667407 50.000072


27.519203 70.379695 50.000086
72.480848 29.620476 50.000072


27.530003 70.426613 50.000086
72.470048 29.573559 50.000072


27.540817 70.473517 50.000086
72.459235 29.526655 50.000072


27.551645 70.520407 50.000086
72.448406 29.479766 50.000072


27.562488 70.567282 50.000087
72.437563 29.432891 50.000073


27.573346 70.614144 50.000087
72.426706 29.386030 50.000073


27.584218 70.660991 50.000087
72.415834 29.339182 50.000073


27.595104 70.707825 50.000087
72.404948 29.292349 50.000073


27.606005 70.754644 50.000087
72.394047 29.245530 50.000073


27.616920 70.801450 50.000088
72.383132 29.198725 50.000073


27.627850 70.848241 50.000088
72.372202 29.151934 50.000074


27.638794 70.895019 50.000088
72.361258 29.105157 50.000074


27.649753 70.941782 50.000088
72.350299 29.058394 50.000074


27.660726 70.988531 50.000088
72.339327 29.011645 50.000074


27.671714 71.035266 50.000089
72.328339 28.964911 50.000074


27.682715 71.081987 50.000089
72.317337 28.918190 50.000074


27.693732 71.128694 50.000089
72.306321 28.871483 50.000075


27.704762 71.175387 50.000089
72.295291 28.824791 50.000075


27.715807 71.222066 50.000089
72.284246 28.778112 50.000075


27.726867 71.268731 50.000090
72.273187 28.731448 50.000075


27.737940 71.315382 50.000090
72.262113 28.684798 50.000075


27.749028 71.362018 50.000090
